Date,Location,Temperature,Humidity,Rainfall,Wind_Speed,Pressure
2022-07-20,Sydney,24.47,68.93,0.0,5.65,1010.94
2020-09-14,New York,22.64,49.61,14.02,4.22,1008.5
2021-06-14,London,15.74,63.51,0.0,11.83,1025.5
2019-04-06,Paris,10.12,72.53,3.11,9.64,1008.47
2021-07-27,Sydney,26.46,53.19,0.0,4.85,1018.02
2019-08-14,Toronto,28.28,43.36,0.0,9.49,1016.8
2021-04-06,Mumbai,25.89,79.32,0.0,8.41,1005.24
2020-03-06,Singapore,22.36,89.52,0.0,6.75,1013.34
2020-11-23,Chicago,3.5,79.96,0.0,27.2,1016.17
2022-07-03,New York,29.51,40.41,0.0,6.46,1005.65
2021-05-08,Sydney,23.09,65.22,0.0,7.66,1010.4
2022-01-06,Singapore,24.23,89.27,0.0,7.56,997.8
2018-03-06,Sydney,12.4,81.98,0.0,4.21,1009.81
2021-11-11,Sydney,17.19,70.51,0.0,8.25,997.98
2018-10-12,Chicago,13.18,68.34,0.0,19.51,1009.61
2021-03-14,Chicago,-4.64,81.12,3.47,12.19,1013.8
2019-12-16,Singapore,22.61,95.43,0.0,2.11,1012.61
2018-06-13,New York,22.79,65.25,0.0,4.67,1012.93
2021-03-18,Singapore,23.25,84.76,46.65,5.71,1002.72
2019-01-27,Cairo,17.38,53.61,0.0,8.69,1015.74
2022-08-27,Tokyo,25.89,61.71,0.0,5.05,1012.21
2019-12-09,Paris,6.02,77.82,8.61,3.71,1020.46
2018-01-06,Cairo,14.55,59.0,0.0,0.54,1026.11
2018-08-30,Sydney,21.63,68.38,0.0,9.13,1017.69
2019-10-01,Toronto,17.18,64.59,0.0,6.48,1010.19
2021-11-07,London,3.79,93.22,14.53,4.41,1009.93
2018-05-04,Sydney,23.85,58.35,0.0,8.69,1014.67
2021-02-08,London,7.04,72.21,0.0,20.73,1009.71
2018-06-22,Singapore,31.08,84.88,0.0,10.94,1009.84
2022-07-19,Mumbai,32.31,72.71,0.0,2.14,1008.06
2020-02-25,Paris,3.58,93.18,3.67,4.11,1009.34
2021-12-23,New York,0.03,85.05,0.0,2.08,997.96
2021-08-10,Singapore,24.0,87.7,1.5,3.78,1004.96
2020-01-14,Tokyo,-0.87,94.41,1.9,6.91,1001.21
2018-07-14,Mumbai,33.51,76.63,21.06,8.74,1005.18
2022-07-28,New York,27.3,45.29,4.04,1.83,1011.5
2020-08-19,Paris,20.99,68.75,0.0,9.53,1013.24
2020-07-09,Toronto,27.08,54.82,0.0,5.44,1019.86
2022-09-10,Toronto,19.12,54.74,0.0,21.97,1013.81
2021-06-27,Sydney,23.79,59.92,0.0,6.34,1005.11
2022-01-20,Chicago,-9.32,90.38,0.0,2.78,1002.78
2022-07-20,Cairo,28.17,45.22,0.0,12.7,1024.25
2020-07-08,Mumbai,29.31,77.59,0.0,5.72,1015.62
2022-01-23,Singapore,23.15,98.15,4.36,12.54,1018.68
2020-02-25,Singapore,27.12,88.2,0.0,7.11,995.24
2021-07-10,New York,28.95,39.79,0.0,2.52,1007.08
2019-11-02,Sydney,7.93,77.03,0.0,5.14,1009.86
2019-07-22,Tokyo,22.53,63.25,0.0,1.55,1013.84
2018-01-28,Mumbai,30.15,72.92,0.0,1.32,1013.11
2020-02-23,Mumbai,24.98,78.4,0.0,23.3,1018.89
2020-07-21,Sydney,28.85,61.19,0.0,4.92,1002.7
2019-03-11,Toronto,-1.76,73.42,0.0,5.7,1005.59
2019-11-27,Paris,5.24,74.27,0.0,1.34,1003.79
2020-09-22,Toronto,22.41,51.54,0.0,3.47,1018.89
2018-11-26,Tokyo,7.7,77.24,0.0,7.12,998.83
2021-10-01,Toronto,15.92,62.0,0.0,2.26,1020.21
2022-08-02,Chicago,28.06,44.82,24.51,6.96,1011.47
2018-03-20,London,2.47,82.87,3.97,2.97,1006.49
2019-04-28,Mumbai,28.71,82.55,0.0,3.86,1019.32
2018-08-31,Tokyo,23.0,55.22,0.0,10.53,1030.7
2020-02-09,Singapore,25.76,89.36,24.83,3.46,1003.02
2018-01-05,Cairo,14.65,54.69,0.0,18.25,999.8
2020-08-15,Singapore,37.21,79.29,0.0,4.74,1020.06
2018-06-28,Toronto,25.24,57.66,0.0,9.98,1011.06
2018-11-26,Toronto,1.68,73.84,0.0,2.39,1012.45
2022-12-05,Toronto,-2.7,80.11,0.0,6.62,1000.88
2020-12-03,Sydney,12.37,73.37,0.0,6.85,1018.83
2021-10-08,Chicago,7.93,69.39,0.0,14.69,1017.88
2021-12-22,Sydney,12.92,71.39,34.86,12.31,1025.77
2020-05-30,Toronto,23.58,59.5,0.0,5.0,1001.71
2021-10-27,New York,6.07,72.94,0.0,11.55,1033.71
2020-08-28,Cairo,29.89,37.7,0.0,10.54,1011.98
2018-04-10,Tokyo,13.38,76.06,2.54,13.64,1015.78
2018-02-20,Mumbai,20.11,79.85,0.0,8.26,1013.99
2021-04-11,Chicago,12.9,64.19,0.0,2.7,1004.05
2018-04-12,London,10.53,68.69,0.0,2.91,1017.93
2021-07-08,Tokyo,27.0,53.1,0.0,7.56,1017.33
2020-04-30,London,12.48,72.52,0.0,8.04,1018.38
2021-04-20,Paris,13.32,66.16,0.0,5.16,1023.11
2019-06-06,London,17.92,70.61,0.0,3.01,1006.14
2021-03-07,Toronto,-1.12,87.4,0.0,3.35,1012.69
2022-08-09,London,17.04,67.4,0.0,1.68,1002.61
2021-11-16,London,9.68,69.98,0.0,7.25,1014.05
2019-09-16,New York,20.99,59.09,0.0,22.75,1021.7
2018-06-11,London,14.57,71.95,0.0,7.62,1019.94
2018-10-13,Sydney,21.03,61.62,0.0,1.35,1016.19
2021-08-06,Mumbai,30.64,76.98,14.84,7.74,1004.14
2020-12-09,London,6.84,81.65,11.24,9.7,1019.25
2019-05-22,Mumbai,32.06,76.63,16.6,2.8,1015.55
2022-05-16,London,13.76,80.55,0.0,1.43,1027.54
2018-02-19,Toronto,-0.42,85.88,3.84,7.97,1011.66
2019-03-18,Mumbai,23.74,81.23,0.0,8.18,1024.04
2022-09-26,Sydney,18.05,69.22,0.0,2.71,1004.19
2019-12-26,New York,-3.7,78.02,0.0,2.15,1016.65
2020-04-24,Cairo,26.93,43.44,0.0,5.52,1015.73
2020-01-29,Chicago,-11.95,100.0,2.04,4.59,1017.95
2022-03-13,Cairo,19.51,44.08,0.0,8.71,1033.0
2020-11-27,Cairo,16.12,45.98,0.0,14.74,1009.33
2020-02-22,Chicago,-2.6,88.02,0.0,2.67,1015.92
2020-08-12,Sydney,27.74,55.02,0.0,9.65,1018.85
2020-05-20,Sydney,21.8,58.54,0.0,4.42,1021.38
2019-07-19,Toronto,24.01,37.12,0.0,4.81,1008.22
2020-04-23,Cairo,24.81,40.46,0.0,12.3,1022.23
2022-11-24,Paris,4.75,90.44,0.0,8.88,1003.25
2020-01-21,Toronto,-7.94,95.98,0.0,8.15,1026.33
2019-12-21,Singapore,26.87,75.62,0.0,7.92,1010.13
2021-01-24,Paris,-2.31,87.88,17.28,6.92,1014.49
2019-07-28,Mumbai,28.4,78.73,0.0,10.79,1014.75
2022-03-15,Tokyo,4.45,79.7,0.0,11.06,1000.9
2021-03-22,New York,3.88,71.01,0.0,2.02,1002.29
2021-01-06,Cairo,15.16,37.85,0.0,6.36,1018.86
2018-09-29,Sydney,22.66,69.18,19.43,10.79,1017.95
2020-12-17,Sydney,11.58,78.45,0.0,2.31,1024.06
2022-10-15,Paris,11.27,75.56,0.0,29.8,1006.02
2020-05-31,Singapore,30.13,87.3,0.4,2.21,1014.89
2022-03-05,Tokyo,5.78,73.88,0.0,9.86,1012.63
2018-04-14,Paris,14.24,70.67,0.0,9.73,1003.26
2019-06-05,Tokyo,22.86,58.2,0.0,0.71,1006.44
2020-01-30,Paris,-3.23,93.55,0.0,7.23,997.9
2018-07-23,Singapore,37.31,72.42,0.0,8.86,1014.65
2020-01-10,Cairo,9.76,61.5,5.95,2.34,1020.35
2018-09-27,New York,19.8,61.61,0.0,6.99,1019.92
2018-02-07,Mumbai,25.37,89.99,0.0,7.55,1007.23
2021-01-17,Mumbai,23.37,80.27,0.0,4.55,1008.95
2020-06-15,Tokyo,25.82,46.5,0.0,2.1,1017.45
2018-02-05,Chicago,-2.41,93.11,0.0,4.82,1016.82
2022-08-12,Sydney,22.67,59.52,0.0,4.47,1016.81
2018-05-27,Paris,19.21,74.02,0.0,8.89,1011.27
2019-12-19,Mumbai,21.94,87.02,0.0,2.54,1011.96
2021-09-16,Sydney,23.84,57.54,0.0,7.28,1003.36
2019-04-25,Paris,16.87,72.02,0.0,7.1,1021.1
2020-11-04,New York,7.2,76.26,0.0,4.36,992.83
2022-04-09,Chicago,5.41,75.17,5.71,10.47,1019.65
2018-04-15,Sydney,14.68,72.62,0.0,8.68,1025.63
2018-03-28,Toronto,1.91,81.76,0.0,20.73,1000.91
2022-04-26,London,13.17,69.63,0.0,15.7,1012.01
2020-10-11,Paris,14.8,60.68,0.0,3.07,1014.77
2019-02-18,London,0.98,82.59,0.0,2.5,1001.65
2018-09-14,Mumbai,27.98,77.24,0.0,9.77,1007.82
2021-12-05,Mumbai,23.3,84.61,0.0,25.84,1008.19
2021-01-26,Tokyo,1.72,74.05,0.0,0.79,1017.43
2022-10-19,Paris,12.93,68.85,0.0,5.19,1009.88
2019-09-03,Cairo,24.14,40.46,0.0,4.7,1000.43
2019-02-16,Mumbai,22.4,94.19,0.0,7.5,1004.22
2019-10-16,Tokyo,14.51,63.1,0.0,2.06,1021.83
2022-10-20,Mumbai,24.81,79.54,0.0,13.61,1008.83
2018-11-16,Mumbai,24.45,80.05,0.0,4.48,1013.17
2018-03-09,Mumbai,23.21,73.45,0.0,4.51,1007.72
2022-11-11,Sydney,11.54,82.24,0.0,4.34,1024.0
2019-08-18,Mumbai,29.88,73.8,0.0,8.4,1026.53
2022-01-11,Paris,-0.32,81.93,2.03,4.33,1007.28
2022-02-08,Mumbai,21.41,84.52,0.0,12.31,1007.85
2022-11-14,London,3.4,79.15,0.0,6.81,1016.94
2018-04-05,Paris,7.83,82.17,0.0,4.26,1017.35
2019-11-14,Sydney,17.8,77.67,0.0,2.04,1020.45
2018-02-28,London,3.36,85.74,0.0,8.12,1014.84
2020-06-17,Chicago,22.51,54.73,0.0,6.39,1019.39
2021-03-30,Sydney,16.93,72.26,0.0,9.41,1000.15
2021-03-15,London,9.95,86.41,4.81,2.76,1010.22
2019-02-07,Toronto,-3.22,79.99,0.0,2.56,1016.45
2018-11-19,Tokyo,11.65,65.37,0.0,4.06,1008.8
2019-11-22,London,0.26,85.84,0.0,4.91,1013.4
2018-05-01,New York,18.0,55.39,0.0,3.29,1025.35
2019-05-10,Singapore,31.55,82.11,0.0,9.99,998.96
2021-04-25,London,8.54,76.2,0.0,8.22,1014.75
2019-06-27,Chicago,23.9,51.75,13.74,3.49,1007.03
2018-09-19,Cairo,28.11,46.5,0.0,13.63,1020.74
2022-01-25,Singapore,28.52,85.28,25.18,12.74,1021.38
2022-10-05,Tokyo,23.77,63.88,0.0,1.28,1013.82
2022-11-10,Cairo,14.01,56.5,0.0,17.26,1005.92
2021-04-05,Sydney,16.2,73.76,0.0,12.77,1008.94
2020-10-02,New York,18.92,51.07,0.0,15.85,1009.04
2018-02-27,Sydney,15.98,76.46,0.0,2.2,1014.64
2018-10-03,Sydney,19.61,69.22,0.0,4.99,1008.27
2022-05-30,Toronto,21.9,46.42,0.0,27.93,1012.75
2022-05-07,Paris,14.54,73.46,0.0,0.86,999.77
2021-01-18,Cairo,14.99,46.97,0.0,6.01,1036.75
2022-12-11,Sydney,12.67,78.05,0.0,12.24,1024.92
2021-09-14,Cairo,33.43,29.99,0.0,18.02,1017.76
2019-02-25,Paris,6.21,73.96,0.0,2.04,1015.29
2018-04-26,Singapore,31.41,78.72,11.76,10.46,996.93
2019-08-25,Tokyo,29.81,51.87,0.0,13.4,1016.87
2019-03-26,Toronto,-0.95,84.38,0.0,1.51,1012.69
2020-07-13,Chicago,24.0,50.35,0.0,9.51,1014.29
2022-07-10,London,21.92,66.21,0.0,11.1,1003.44
2020-07-02,Toronto,27.66,46.07,0.0,9.15,1006.34
2020-05-27,Chicago,15.52,65.41,0.0,16.65,1008.43
2018-03-01,New York,-0.17,79.96,0.0,3.2,1022.68
2022-02-05,Chicago,-5.57,84.17,13.48,3.88,1009.43
2022-06-29,Sydney,26.13,51.28,0.0,6.63,1024.19
2019-02-12,Mumbai,27.69,77.05,1.69,8.6,1005.9
2019-05-28,Toronto,19.11,51.41,0.0,12.74,1002.39
2021-01-18,Cairo,14.4,50.01,0.0,5.22,1031.04
2021-03-20,Mumbai,26.19,79.12,1.14,5.44,1013.92
2022-03-19,Cairo,15.7,58.09,0.0,6.03,1007.7
2020-11-08,Cairo,23.38,39.15,0.0,2.73,1012.98
2019-03-11,New York,5.12,74.28,0.0,9.31,1011.75
2021-09-11,Cairo,28.03,38.1,0.0,8.07,1024.27
2022-11-19,Sydney,15.6,69.17,0.0,6.96,1014.53
2022-11-27,Cairo,17.55,45.15,0.0,14.41,1017.53
2019-09-02,New York,27.7,54.01,23.46,5.07,1016.93
2021-10-29,Sydney,16.22,69.77,0.0,11.24,1023.84
2022-05-29,Tokyo,24.24,56.55,0.0,13.27,1010.68
2020-12-30,Chicago,-9.86,88.48,0.0,6.2,994.44
2021-01-12,New York,-3.62,90.72,5.58,15.07,1012.22
2018-06-27,Chicago,22.72,47.51,5.58,3.28,1002.88
2020-11-03,Singapore,26.54,84.19,0.0,1.62,1000.84
2021-02-16,Mumbai,23.17,85.31,0.0,1.76,1006.9
2018-01-12,London,2.57,88.49,0.0,16.37,1023.19
2021-12-17,London,4.4,75.58,0.0,20.92,1023.02
2021-03-02,New York,0.52,89.21,10.8,1.45,1009.91
2019-11-02,Singapore,24.8,86.35,0.0,11.42,1015.78
2018-03-05,Toronto,-0.17,73.37,0.0,1.19,1010.18
2019-05-24,London,15.74,76.48,0.0,5.29,1025.68
2020-07-04,Sydney,23.03,67.22,0.0,5.84,1024.52
2021-01-13,Chicago,-7.31,94.56,0.0,0.97,1026.1
2021-07-01,Sydney,23.5,59.52,0.0,6.29,1014.54
2022-04-01,Paris,6.97,73.26,0.0,19.5,1014.16
2019-02-23,Mumbai,26.73,88.57,0.0,4.3,1017.04
2022-03-05,Sydney,14.28,74.18,0.0,5.85,1011.75
2019-11-13,Tokyo,13.61,74.17,0.0,5.11,1020.2
2019-10-07,New York,17.92,57.35,9.73,7.03,1008.65
2022-12-18,Tokyo,1.31,78.17,25.28,4.58,1003.57
2021-01-23,London,4.7,78.44,0.0,7.99,1019.8
2021-01-14,Mumbai,25.79,90.37,0.0,6.76,1012.73
2020-06-08,Paris,19.16,70.95,0.0,3.16,1024.55
2022-06-07,Singapore,28.14,89.79,0.0,10.38,1011.59
2022-09-01,Singapore,26.82,75.81,0.0,7.92,1020.02
2018-02-24,Tokyo,5.95,69.94,0.0,10.39,1001.66
2020-08-30,London,23.62,61.22,1.3,2.75,1016.7
2022-11-17,Chicago,0.34,84.9,0.77,9.17,1006.61
2021-12-05,Tokyo,2.65,86.07,0.0,18.49,1015.13
2021-08-02,Toronto,21.43,54.52,13.65,11.22,1013.25
2020-09-05,Tokyo,25.52,60.32,0.0,7.7,1015.49
2020-03-24,Toronto,1.04,75.37,10.96,4.07,1022.12
2020-10-31,New York,8.33,65.86,0.0,6.59,1015.63
2020-09-10,Mumbai,31.57,76.73,0.0,13.6,1016.47
2022-02-28,Toronto,-1.79,76.96,0.0,21.21,1012.25
2020-09-25,Sydney,23.73,66.88,0.0,23.74,1011.86
2022-10-07,Toronto,16.81,55.17,23.32,6.05,1019.19
2021-01-01,Toronto,-4.32,82.52,0.0,9.02,1013.01
2021-07-25,Toronto,26.87,41.04,0.0,6.89,1012.03
2021-01-20,London,2.75,77.53,0.0,8.73,1010.18
2021-03-23,Mumbai,21.76,89.02,11.91,7.6,1008.28
2020-09-27,Singapore,33.33,79.15,0.0,1.77,997.24
2018-05-21,Mumbai,26.27,91.59,0.0,8.06,993.76
2022-03-08,London,11.35,73.05,0.0,5.23,1016.71
2022-10-07,London,15.97,74.75,0.0,17.52,1007.59
2021-11-23,Chicago,4.06,65.55,0.0,6.56,1018.58
2019-11-22,Chicago,-4.88,85.79,0.0,9.03,1014.49
2019-11-01,Mumbai,24.32,88.1,32.52,10.35,1005.95
2021-03-15,Toronto,-0.78,83.02,5.66,6.19,1015.95
2018-02-10,Toronto,-7.42,92.03,0.0,5.16,1011.76
2022-01-12,Tokyo,10.51,68.27,0.55,4.91,1025.72
2020-01-01,Toronto,-10.32,94.48,0.0,13.94,1030.86
2020-06-29,London,19.54,67.11,0.0,40.72,1020.43
2020-06-26,New York,24.13,51.19,0.0,4.29,1034.42
2022-08-18,Sydney,27.98,55.13,0.0,7.47,1001.0
2022-03-18,London,14.74,75.76,0.0,1.16,1008.78
2022-07-28,Mumbai,38.49,65.25,0.0,13.76,1008.83
2022-07-09,Sydney,20.87,56.49,0.0,2.26,1007.35
2021-04-26,Singapore,25.11,94.99,0.0,19.69,1005.31
2020-03-14,Singapore,29.94,86.96,0.0,8.66,1000.82
2021-04-09,New York,11.76,65.16,0.0,7.09,1013.88
2022-08-17,Mumbai,36.65,71.67,0.0,12.77,1009.23
2018-05-02,Cairo,25.1,41.5,0.0,6.29,1011.98
2021-03-29,Singapore,26.22,92.82,0.0,10.31,1012.81
2022-05-29,Toronto,15.6,70.38,0.0,7.41,1012.01
2021-06-26,Chicago,29.32,36.3,0.0,2.94,1013.4
2020-09-29,Paris,13.8,68.03,0.0,9.22,1017.34
2021-09-19,Paris,20.36,62.88,0.0,11.58,1023.55
2021-07-20,Mumbai,36.96,66.89,0.0,7.86,1009.34
2021-08-02,Tokyo,23.59,62.45,0.0,16.69,1015.35
2020-12-05,London,5.19,81.35,0.0,9.38,1010.78
2019-11-30,Mumbai,22.81,83.91,0.0,2.76,1008.7
2021-03-01,London,4.2,83.16,0.0,12.63,1021.63
2022-11-11,Chicago,-1.26,84.06,1.19,10.04,1015.34
2020-08-19,Tokyo,28.69,50.09,0.0,13.8,1014.42
2021-08-20,Mumbai,30.46,79.63,5.96,5.24,1014.9
2021-04-10,Tokyo,18.4,66.31,9.39,5.41,1002.97
2020-05-18,Chicago,19.37,58.19,0.0,3.36,1013.83
2019-06-21,London,17.5,66.8,0.0,12.32,1004.49
2021-09-14,Singapore,26.79,88.53,0.0,12.81,1001.4
2020-12-24,Tokyo,4.42,85.99,0.0,6.28,1011.74
2019-09-06,New York,19.63,54.77,0.0,8.11,1014.89
2018-06-25,Toronto,22.6,48.91,0.0,10.49,1011.17
2018-05-08,Sydney,19.65,78.08,0.0,5.2,1014.03
2021-07-01,Singapore,33.32,80.44,0.0,25.44,1011.54
2021-04-30,Cairo,24.15,40.51,0.0,5.19,1011.77
2019-02-20,London,6.98,85.36,11.65,5.85,1015.76
2020-10-27,Toronto,10.31,70.82,0.0,0.75,1019.35
2021-11-22,Singapore,27.58,86.65,0.0,5.07,1006.38
2021-12-17,Chicago,-6.4,82.19,0.0,11.33,1017.75
2022-07-03,New York,27.78,48.14,0.0,14.41,1018.8
2022-04-16,Sydney,18.9,62.29,0.0,4.03,1018.88
2019-09-26,London,15.72,64.82,0.0,1.28,1013.95
2018-01-09,Paris,-3.02,87.13,0.0,12.3,1015.2
2020-04-19,New York,9.94,71.02,0.0,5.17,1010.96
2021-07-22,London,20.47,75.43,1.3,9.4,1017.04
2020-02-16,London,5.81,83.31,17.41,5.83,1011.16
2020-07-21,Mumbai,27.0,75.1,0.0,3.74,1012.39
2021-04-10,New York,11.28,68.21,0.0,19.35,1017.27
2022-05-24,Mumbai,29.34,85.18,0.0,7.9,1013.94
2020-03-16,Singapore,31.86,78.94,0.0,5.24,1010.82
2018-03-15,Cairo,17.57,55.78,0.0,11.89,1010.82
2020-09-05,New York,21.71,49.43,0.0,2.5,999.42
2019-09-04,Mumbai,35.08,72.67,0.0,4.16,999.16
2022-07-11,Cairo,29.12,28.49,0.0,13.86,1017.3
2019-06-04,London,19.92,61.89,0.0,1.9,1014.13
2022-02-14,New York,-5.84,78.25,0.0,5.31,1019.82
2020-04-09,Sydney,18.04,69.32,0.0,25.29,1015.24
2022-09-11,Mumbai,28.22,81.36,0.0,2.66,1003.73
2018-02-01,Tokyo,3.63,92.92,0.0,13.43,1015.75
2022-07-10,Cairo,32.15,31.39,0.0,11.28,1024.97
2022-05-31,New York,27.28,42.57,0.38,6.08,1020.33
2020-08-03,Toronto,21.55,57.9,0.0,16.71,1001.27
2020-11-17,New York,7.99,68.86,0.0,7.88,1012.86
2018-02-16,New York,5.48,78.58,0.0,1.78,1023.37
2022-06-09,Paris,19.92,69.08,0.0,6.56,1008.11
2021-06-17,Paris,24.29,62.7,8.95,5.23,1015.15
2022-06-14,Sydney,21.81,67.64,0.0,1.23,1002.62
2019-08-31,New York,23.13,54.4,0.0,8.22,1025.34
2020-03-02,Sydney,12.2,82.19,0.0,12.88,1022.34
2018-06-13,Singapore,26.06,89.07,0.0,13.29,1018.12
2019-07-13,Cairo,31.87,31.51,0.0,4.02,995.09
2018-10-25,New York,14.46,67.59,0.0,12.66,1015.36
2021-11-21,Tokyo,5.78,88.84,0.0,11.41,1006.71
2019-05-17,Cairo,35.29,32.12,0.0,30.92,1013.72
2022-11-20,Mumbai,20.81,86.09,0.0,5.66,1000.06
2020-07-08,Tokyo,31.4,46.84,0.0,10.4,1014.82
2021-03-12,Paris,0.68,75.96,0.0,9.57,1010.92
2021-10-08,Chicago,10.48,72.82,0.0,12.64,997.55
2018-01-22,New York,-3.12,87.36,15.44,4.07,1005.61
2022-10-13,Tokyo,16.17,64.1,0.0,3.71,997.08
2020-08-05,Paris,24.19,53.63,0.0,3.39,1015.33
2019-04-15,Toronto,8.82,73.89,0.0,15.36,1010.53
2019-09-23,Chicago,13.96,63.38,0.0,6.53,1004.04
2021-04-29,Tokyo,14.73,73.03,0.0,10.13,1008.35
2018-10-21,London,14.89,71.28,0.0,15.55,1014.2
2022-03-19,Mumbai,23.26,75.88,0.0,12.0,1001.24
2019-02-27,Cairo,12.13,57.84,0.0,2.44,1009.98
2021-01-20,Toronto,-9.38,95.22,0.0,2.98,1022.17
2022-04-09,Mumbai,21.76,83.94,0.0,1.8,1013.18
2022-10-13,Mumbai,22.84,79.65,0.0,5.03,1017.69
2022-01-19,Tokyo,-1.65,92.56,5.05,9.1,1010.31
2021-04-20,New York,14.56,64.41,0.0,5.27,1020.71
2019-04-24,Chicago,9.16,72.74,2.12,1.74,999.86
2019-09-02,Toronto,22.83,56.07,0.0,13.46,1014.23
2018-12-13,Toronto,-5.37,82.7,0.0,1.03,1009.29
2018-04-02,Tokyo,16.23,75.18,0.0,14.38,1013.68
2019-08-10,Sydney,28.37,59.76,0.76,2.91,1007.42
2022-03-01,Cairo,18.37,44.41,0.0,6.86,1023.66
2019-10-01,Toronto,15.49,54.16,0.0,16.96,1002.77
2022-01-07,Mumbai,18.88,96.11,0.0,9.43,1007.21
2022-08-12,Mumbai,30.35,74.77,0.0,14.95,1010.27
2020-03-11,London,9.47,71.63,0.0,4.17,1016.31
2019-11-28,London,1.41,77.19,0.0,3.77,1010.52
2022-03-20,Tokyo,15.07,83.85,8.26,0.75,1009.09
2019-03-17,London,4.54,89.66,0.0,9.6,1001.6
2019-01-20,Mumbai,25.22,86.89,0.0,12.62,1009.66
2018-10-14,London,8.59,72.71,0.0,4.14,1011.02
2020-11-23,London,2.22,94.41,0.0,1.4,1012.36
2022-01-21,Tokyo,2.99,82.8,0.0,15.92,1010.36
2021-08-14,Chicago,27.99,40.19,0.0,10.69,1011.4
2019-08-02,Singapore,25.83,89.39,5.27,17.28,997.63
2020-06-05,Chicago,17.47,68.55,0.0,5.16,1012.62
2022-02-15,Tokyo,7.72,74.22,0.0,7.45,1033.79
2019-05-21,Mumbai,36.97,70.3,0.0,4.73,1018.35
2019-10-27,London,12.28,78.8,0.0,4.8,1003.51
2019-07-16,London,18.55,62.65,0.0,5.78,1033.34
2018-12-13,Toronto,-4.36,92.12,5.74,1.32,1014.0
2020-12-12,Tokyo,7.29,84.48,12.82,3.56,1004.69
2020-10-07,Paris,16.74,68.19,0.0,18.58,1003.44
2020-05-13,Singapore,25.36,88.68,60.89,1.37,1009.11
2018-10-29,London,4.58,81.39,0.0,5.47,1009.72
2018-03-20,Sydney,25.29,57.86,0.0,4.27,1034.52
2021-03-26,London,11.36,73.91,0.0,5.01,1015.42
2018-06-07,Singapore,24.44,80.25,25.49,5.98,998.85
2018-05-11,Toronto,14.89,62.09,0.0,16.26,995.7
2020-09-18,Chicago,19.68,60.73,0.0,5.41,1013.76
2022-10-05,London,18.43,57.81,0.0,3.73,1016.91
2019-07-01,Sydney,21.31,71.58,0.0,7.29,1019.51
2022-12-27,Paris,7.46,83.71,0.0,3.24,1016.77
2021-03-04,Tokyo,9.2,84.81,11.5,11.17,995.28
2018-04-23,New York,14.7,64.77,0.3,10.4,1003.5
2020-07-04,Cairo,29.72,32.06,0.0,5.68,1011.46
2018-03-16,Cairo,10.93,67.15,0.0,2.66,1009.28
2020-11-11,Singapore,26.6,80.44,0.0,10.42,991.6
2022-08-20,London,14.44,60.48,0.0,1.3,1009.92
2020-09-16,Tokyo,21.23,57.1,0.0,3.68,1021.64
2021-09-19,Singapore,27.16,94.48,0.0,3.34,1011.96
2021-06-15,Toronto,22.22,54.58,0.0,5.38,1010.31
2020-12-24,Toronto,-10.88,86.57,11.61,8.48,1013.81
2018-09-18,Cairo,27.58,28.82,0.0,1.13,997.72
2022-11-16,London,9.1,82.91,0.0,11.41,1016.35
2020-01-23,London,1.23,89.99,4.63,11.39,1012.36
2020-11-22,Chicago,-3.98,100.0,0.0,5.87,1008.49
2021-04-25,Toronto,11.08,69.83,0.0,4.75,1007.39
2022-12-20,London,6.19,84.92,1.43,4.75,1027.73
2022-11-23,Chicago,-0.24,78.63,0.0,1.77,1023.08
2022-07-04,Chicago,21.69,60.59,0.0,3.43,1018.32
2018-06-21,New York,23.57,56.34,0.0,5.76,1007.58
2018-04-09,Mumbai,30.62,78.48,15.19,11.53,1004.73
2021-04-14,Mumbai,22.44,84.5,10.4,0.92,1014.0
2020-07-31,Singapore,34.73,78.41,0.0,5.08,1005.72
2021-10-18,Toronto,8.04,72.65,0.0,9.18,1010.47
2022-08-08,New York,29.86,49.58,0.0,14.31,1024.55
2020-07-14,Toronto,22.28,56.35,0.0,7.67,1010.86
2021-05-03,New York,11.23,70.91,0.0,7.32,1010.18
2022-03-24,New York,11.38,72.07,0.0,17.67,1023.2
2018-03-22,Toronto,3.01,75.89,0.0,5.4,1017.96
2022-12-03,Tokyo,9.59,89.0,5.47,5.93,993.76
2018-11-24,Tokyo,9.07,77.01,2.79,0.63,1019.69
2020-01-10,London,3.81,78.53,0.0,1.94,1026.01
2019-09-23,Cairo,30.84,29.52,0.0,4.31,1022.11
2020-12-23,London,6.61,87.36,0.0,12.13,1005.9
2020-03-21,Sydney,13.26,72.34,0.0,4.97,1019.65
2021-04-06,Tokyo,15.39,67.26,0.0,15.4,991.98
2020-02-16,Sydney,13.93,75.26,0.0,11.37,1022.15
2019-11-02,Paris,9.21,77.35,0.0,3.67,999.34
2021-02-26,New York,1.71,79.83,0.0,2.26,1019.49
2021-12-14,Chicago,-5.48,95.74,19.64,6.62,1006.73
2019-03-25,Sydney,9.96,87.58,9.34,11.57,1018.11
2018-11-03,New York,5.39,85.8,0.0,0.5,1008.72
2020-08-17,London,16.68,78.49,17.8,2.73,1025.75
2021-01-10,Mumbai,19.16,93.97,0.0,1.42,1008.76
2020-11-24,Chicago,0.61,83.89,0.0,11.33,1010.35
2019-12-22,Paris,-0.41,86.93,10.16,5.24,1014.47
